repo,project,file,kind,name,signature,tags,depends_on,lines,body_hash
TheWatch,TheWatch-Android,TheWatch-Android/app/src/main/java/com/thewatch/app/ui/components/CommunityAlertMarker.kt,view,CommunityAlertMarker,kotlin view,#android #kotlin,,284,
TheWatch,TheWatch-Android,TheWatch-Android/app/src/main/java/com/thewatch/app/ui/components/EvacuationRouteOverlay.kt,view,EvacuationRouteOverlay,kotlin view,#android #kotlin,,208,
TheWatch,TheWatch-Android,TheWatch-Android/app/src/main/java/com/thewatch/app/ui/components/NavigationDrawer.kt,view,NavigationDrawer,kotlin view,#android #kotlin,,197,
TheWatch,TheWatch-Android,TheWatch-Android/app/src/main/java/com/thewatch/app/ui/components/OfflineBanner.kt,view,OfflineBanner,kotlin view,#android #kotlin #offline,,147,
TheWatch,TheWatch-Android,TheWatch-Android/app/src/main/java/com/thewatch/app/ui/components/PasswordStrengthMeter.kt,view,PasswordStrengthMeter,kotlin view,#android #kotlin,,90,
TheWatch,TheWatch-Android,TheWatch-Android/app/src/main/java/com/thewatch/app/ui/components/ProximityRingOverlay.kt,view,ProximityRingOverlay,kotlin view,#android #kotlin,,46,
TheWatch,TheWatch-Android,TheWatch-Android/app/src/main/java/com/thewatch/app/ui/components/ResponderMapMarker.kt,view,ResponderMapMarker,kotlin view,#android #kotlin #volunteering,,288,
TheWatch,TheWatch-Android,TheWatch-Android/app/src/main/java/com/thewatch/app/ui/components/ShelterMarker.kt,view,ShelterMarker,kotlin view,#android #kotlin,,328,
TheWatch,TheWatch-Android,TheWatch-Android/app/src/main/java/com/thewatch/app/ui/components/SOSButton.kt,view,SOSButton,kotlin view,#android #kotlin #emergency,,125,
TheWatch,TheWatch-Android,TheWatch-Android/app/src/main/java/com/thewatch/app/ui/logging/LogViewerScreen.kt,view,LogViewerScreen,kotlin view,#android #kotlin,,481,
TheWatch,TheWatch-Android,TheWatch-Android/app/src/main/java/com/thewatch/app/ui/logging/LogViewerViewModel.kt,viewmodel,LogViewerViewModel,kotlin viewmodel,#android #kotlin,,294,
TheWatch,TheWatch-Android,TheWatch-Android/app/src/main/java/com/thewatch/app/ui/screens/checkin/CheckInScheduleScreen.kt,view,CheckInScheduleScreen,kotlin view,#android #kotlin #ui #scheduling,,335,
TheWatch,TheWatch-Android,TheWatch-Android/app/src/main/java/com/thewatch/app/ui/screens/checkin/CheckInScheduleViewModel.kt,viewmodel,CheckInScheduleViewModel,kotlin viewmodel,#android #kotlin #ui #scheduling,,107,
TheWatch,TheWatch-Android,TheWatch-Android/app/src/main/java/com/thewatch/app/ui/screens/contacts/ContactsScreen.kt,view,ContactsScreen,kotlin view,#android #kotlin #ui,,209,
TheWatch,TheWatch-Android,TheWatch-Android/app/src/main/java/com/thewatch/app/ui/screens/diagnostics/LogViewerScreen.kt,view,LogViewerScreen,kotlin view,#android #kotlin #ui,,119,
TheWatch,TheWatch-Android,TheWatch-Android/app/src/main/java/com/thewatch/app/ui/screens/emailverify/EmailVerifyScreen.kt,view,EmailVerifyScreen,kotlin view,#android #kotlin #ui,,251,
TheWatch,TheWatch-Android,TheWatch-Android/app/src/main/java/com/thewatch/app/ui/screens/emailverify/EmailVerifyViewModel.kt,viewmodel,EmailVerifyViewModel,kotlin viewmodel,#android #kotlin #ui,,138,
TheWatch,TheWatch-Android,TheWatch-Android/app/src/main/java/com/thewatch/app/ui/screens/eula/EULAManagementScreen.kt,view,EULAManagementScreen,kotlin view,#android #kotlin #ui,,111,
TheWatch,TheWatch-Android,TheWatch-Android/app/src/main/java/com/thewatch/app/ui/screens/evacuation/EvacuationScreen.kt,view,EvacuationScreen,kotlin view,#android #kotlin #ui,,270,
TheWatch,TheWatch-Android,TheWatch-Android/app/src/main/java/com/thewatch/app/ui/screens/evidence/AudioRecordScreen.kt,view,AudioRecordScreen,kotlin view,#android #kotlin #ui #evidence,,427,
TheWatch,TheWatch-Android,TheWatch-Android/app/src/main/java/com/thewatch/app/ui/screens/evidence/AudioRecordViewModel.kt,viewmodel,AudioRecordViewModel,kotlin viewmodel,#android #kotlin #ui #evidence,,160,
TheWatch,TheWatch-Android,TheWatch-Android/app/src/main/java/com/thewatch/app/ui/screens/evidence/EvidenceGalleryScreen.kt,view,EvidenceGalleryScreen,kotlin view,#android #kotlin #ui #evidence #evidence,,578,
TheWatch,TheWatch-Android,TheWatch-Android/app/src/main/java/com/thewatch/app/ui/screens/evidence/EvidenceGalleryViewModel.kt,viewmodel,EvidenceGalleryViewModel,kotlin viewmodel,#android #kotlin #ui #evidence #evidence,,153,
TheWatch,TheWatch-Android,TheWatch-Android/app/src/main/java/com/thewatch/app/ui/screens/evidence/PhotoCaptureScreen.kt,view,PhotoCaptureScreen,kotlin view,#android #kotlin #ui #evidence,,414,
TheWatch,TheWatch-Android,TheWatch-Android/app/src/main/java/com/thewatch/app/ui/screens/evidence/PhotoCaptureViewModel.kt,viewmodel,PhotoCaptureViewModel,kotlin viewmodel,#android #kotlin #ui #evidence,,105,
TheWatch,TheWatch-Android,TheWatch-Android/app/src/main/java/com/thewatch/app/ui/screens/evidence/SitrepScreen.kt,view,SitrepScreen,kotlin view,#android #kotlin #ui #evidence,,476,
TheWatch,TheWatch-Android,TheWatch-Android/app/src/main/java/com/thewatch/app/ui/screens/evidence/SitrepViewModel.kt,viewmodel,SitrepViewModel,kotlin viewmodel,#android #kotlin #ui #evidence,,131,
TheWatch,TheWatch-Android,TheWatch-Android/app/src/main/java/com/thewatch/app/ui/screens/evidence/VideoCaptureScreen.kt,view,VideoCaptureScreen,kotlin view,#android #kotlin #ui #evidence,,419,
TheWatch,TheWatch-Android,TheWatch-Android/app/src/main/java/com/thewatch/app/ui/screens/evidence/VideoCaptureViewModel.kt,viewmodel,VideoCaptureViewModel,kotlin viewmodel,#android #kotlin #ui #evidence,,137,
TheWatch,TheWatch-Android,TheWatch-Android/app/src/main/java/com/thewatch/app/ui/screens/forgotpassword/ForgotPasswordScreen.kt,view,ForgotPasswordScreen,kotlin view,#android #kotlin #ui,,279,
TheWatch,TheWatch-Android,TheWatch-Android/app/src/main/java/com/thewatch/app/ui/screens/forgotpassword/ForgotPasswordViewModel.kt,viewmodel,ForgotPasswordViewModel,kotlin viewmodel,#android #kotlin #ui,,84,
TheWatch,TheWatch-Android,TheWatch-Android/app/src/main/java/com/thewatch/app/ui/screens/guardianconsent/GuardianConsentScreen.kt,view,GuardianConsentScreen,kotlin view,#android #kotlin #ui #guardreport #gdpr,,385,
TheWatch,TheWatch-Android,TheWatch-Android/app/src/main/java/com/thewatch/app/ui/screens/guardianconsent/GuardianConsentViewModel.kt,viewmodel,GuardianConsentViewModel,kotlin viewmodel,#android #kotlin #ui #guardreport #gdpr,,196,
TheWatch,TheWatch-Android,TheWatch-Android/app/src/main/java/com/thewatch/app/ui/screens/guestsos/GuestSOSScreen.kt,view,GuestSOSScreen,kotlin view,#android #kotlin #ui #emergency,,267,
TheWatch,TheWatch-Android,TheWatch-Android/app/src/main/java/com/thewatch/app/ui/screens/guestsos/GuestSOSViewModel.kt,viewmodel,GuestSOSViewModel,kotlin viewmodel,#android #kotlin #ui #emergency,,130,
TheWatch,TheWatch-Android,TheWatch-Android/app/src/main/java/com/thewatch/app/ui/screens/health/HealthDashboardScreen.kt,view,HealthDashboardScreen,kotlin view,#android #kotlin #ui,,303,
TheWatch,TheWatch-Android,TheWatch-Android/app/src/main/java/com/thewatch/app/ui/screens/health/HealthDashboardViewModel.kt,viewmodel,HealthDashboardViewModel,kotlin viewmodel,#android #kotlin #ui,,101,
TheWatch,TheWatch-Android,TheWatch-Android/app/src/main/java/com/thewatch/app/ui/screens/health/WearableManagementScreen.kt,view,WearableManagementScreen,kotlin view,#android #kotlin #ui,,308,
TheWatch,TheWatch-Android,TheWatch-Android/app/src/main/java/com/thewatch/app/ui/screens/history/HistoryScreen.kt,view,HistoryScreen,kotlin view,#android #kotlin #ui #history #history,,308,
TheWatch,TheWatch-Android,TheWatch-Android/app/src/main/java/com/thewatch/app/ui/screens/history/HistoryViewModel.kt,viewmodel,HistoryViewModel,kotlin viewmodel,#android #kotlin #ui #history #history,,104,
TheWatch,TheWatch-Android,TheWatch-Android/app/src/main/java/com/thewatch/app/ui/screens/home/HomeScreen.kt,view,HomeScreen,kotlin view,#android #kotlin #ui #home,,349,
TheWatch,TheWatch-Android,TheWatch-Android/app/src/main/java/com/thewatch/app/ui/screens/home/HomeViewModel.kt,viewmodel,HomeViewModel,kotlin viewmodel,#android #kotlin #ui #home,,174,
TheWatch,TheWatch-Android,TheWatch-Android/app/src/main/java/com/thewatch/app/ui/screens/login/LoginScreen.kt,view,LoginScreen,kotlin view,#android #kotlin #ui #auth #auth,,240,
TheWatch,TheWatch-Android,TheWatch-Android/app/src/main/java/com/thewatch/app/ui/screens/login/LoginViewModel.kt,viewmodel,LoginViewModel,kotlin viewmodel,#android #kotlin #ui #auth #auth,,60,
TheWatch,TheWatch-Android,TheWatch-Android/app/src/main/java/com/thewatch/app/ui/screens/permissions/PermissionsScreen.kt,view,PermissionsScreen,kotlin view,#android #kotlin #ui #permissions,,324,
TheWatch,TheWatch-Android,TheWatch-Android/app/src/main/java/com/thewatch/app/ui/screens/permissions/PermissionsViewModel.kt,viewmodel,PermissionsViewModel,kotlin viewmodel,#android #kotlin #ui #permissions,,36,
TheWatch,TheWatch-Android,TheWatch-Android/app/src/main/java/com/thewatch/app/ui/screens/profile/ProfileScreen.kt,view,ProfileScreen,kotlin view,#android #kotlin #ui #profile,,269,
TheWatch,TheWatch-Android,TheWatch-Android/app/src/main/java/com/thewatch/app/ui/screens/profile/ProfileViewModel.kt,viewmodel,ProfileViewModel,kotlin viewmodel,#android #kotlin #ui #profile,,79,
TheWatch,TheWatch-Android,TheWatch-Android/app/src/main/java/com/thewatch/app/ui/screens/settings/DataExportScreen.kt,view,DataExportScreen,kotlin view,#android #kotlin #ui #settings #gdpr,,99,
TheWatch,TheWatch-Android,TheWatch-Android/app/src/main/java/com/thewatch/app/ui/screens/settings/SettingsScreen.kt,view,SettingsScreen,kotlin view,#android #kotlin #ui #settings,,296,
TheWatch,TheWatch-Android,TheWatch-Android/app/src/main/java/com/thewatch/app/ui/screens/signup/SignUpScreen.kt,view,SignUpScreen,kotlin view,#android #kotlin #ui #auth #auth,,480,
TheWatch,TheWatch-Android,TheWatch-Android/app/src/main/java/com/thewatch/app/ui/screens/signup/SignUpViewModel.kt,viewmodel,SignUpViewModel,kotlin viewmodel,#android #kotlin #ui #auth #auth,,58,
TheWatch,TheWatch-Android,TheWatch-Android/app/src/main/java/com/thewatch/app/ui/screens/sos/SosCountdownScreen.kt,view,SosCountdownScreen,kotlin view,#android #kotlin #ui #emergency #emergency,,644,
TheWatch,TheWatch-Android,TheWatch-Android/app/src/main/java/com/thewatch/app/ui/screens/twofactor/TwoFactorScreen.kt,view,TwoFactorScreen,kotlin view,#android #kotlin #ui #mfa,,376,
TheWatch,TheWatch-Android,TheWatch-Android/app/src/main/java/com/thewatch/app/ui/screens/twofactor/TwoFactorViewModel.kt,viewmodel,TwoFactorViewModel,kotlin viewmodel,#android #kotlin #ui #mfa,,163,
TheWatch,TheWatch-Android,TheWatch-Android/app/src/main/java/com/thewatch/app/ui/screens/volunteering/VolunteeringScreen.kt,view,VolunteeringScreen,kotlin view,#android #kotlin #ui #volunteering #volunteering,,326,
TheWatch,TheWatch-Android,TheWatch-Android/app/src/main/java/com/thewatch/app/ui/screens/volunteering/VolunteeringViewModel.kt,viewmodel,VolunteeringViewModel,kotlin viewmodel,#android #kotlin #ui #volunteering #volunteering,,104,
TheWatch,TheWatch-Android,TheWatch-Android/app/src/main/java/com/thewatch/app/ui/theme/Color.kt,view,Color,kotlin view,#android #kotlin,,38,
TheWatch,TheWatch-Android,TheWatch-Android/app/src/main/java/com/thewatch/app/ui/theme/Theme.kt,view,Theme,kotlin view,#android #kotlin,,48,
TheWatch,TheWatch-Android,TheWatch-Android/app/src/main/java/com/thewatch/app/ui/theme/Type.kt,view,Type,kotlin view,#android #kotlin,,115,
TheWatch,TheWatch-Android,TheWatch-Android/app/src/main/java/com/thewatch/app/util/PermissionManager.kt,source,PermissionManager,kotlin source,#android #kotlin,,197,
TheWatch,TheWatch-Android,TheWatch-Android/app/src/main/java/com/thewatch/app/util/UserPhraseSyncManager.kt,source,UserPhraseSyncManager,kotlin source,#android #kotlin #offline,,111,
TheWatch,TheWatch-Android,TheWatch-Android/app/src/main/java/com/thewatch/app/worker/LocationTrackingWorker.kt,service,LocationTrackingWorker,kotlin service,#android #kotlin,,59,
TheWatch,TheWatch-iOS,TheWatch-iOS/Accessibility/AccessibilityConfig.swift,config,AccessibilityConfig,swift config,#ios #swift #accessibility,,402,
TheWatch,TheWatch-iOS,TheWatch-iOS/Adapters/AdapterRegistry.swift,source,AdapterRegistry,swift source,#ios #swift,,212,
TheWatch,TheWatch-iOS,TheWatch-iOS/Adapters/AdapterSlot.swift,source,AdapterSlot,swift source,#ios #swift,,95,
TheWatch,TheWatch-iOS,TheWatch-iOS/Adapters/AdapterTier.swift,source,AdapterTier,swift source,#ios #swift,,56,
TheWatch,TheWatch-iOS,TheWatch-iOS/Adapters/SignalRAdapterSync.swift,source,SignalRAdapterSync,swift source,#ios #swift #offline #realtime,,218,
TheWatch,TheWatch-iOS,TheWatch-iOS/Components/CommunityAlertMarker.swift,source,CommunityAlertMarker,swift source,#ios #swift,,344,
TheWatch,TheWatch-iOS,TheWatch-iOS/Components/EvacuationRouteOverlay.swift,source,EvacuationRouteOverlay,swift source,#ios #swift,,435,
TheWatch,TheWatch-iOS,TheWatch-iOS/Components/NavigationDrawer.swift,source,NavigationDrawer,swift source,#ios #swift,,185,
TheWatch,TheWatch-iOS,TheWatch-iOS/Components/OfflineBanner.swift,source,OfflineBanner,swift source,#ios #swift #offline,,38,
TheWatch,TheWatch-iOS,TheWatch-iOS/Components/PasswordStrengthMeter.swift,source,PasswordStrengthMeter,swift source,#ios #swift,,110,
TheWatch,TheWatch-iOS,TheWatch-iOS/Components/ProximityRingOverlay.swift,source,ProximityRingOverlay,swift source,#ios #swift,,110,
TheWatch,TheWatch-iOS,TheWatch-iOS/Components/ResponderMapMarker.swift,source,ResponderMapMarker,swift source,#ios #swift #volunteering,,307,
TheWatch,TheWatch-iOS,TheWatch-iOS/Components/ShelterMarker.swift,source,ShelterMarker,swift source,#ios #swift,,387,
TheWatch,TheWatch-iOS,TheWatch-iOS/Components/SOSButton.swift,source,SOSButton,swift source,#ios #swift #emergency,,116,
TheWatch,TheWatch-iOS,TheWatch-iOS/ContentView.swift,view,ContentView,swift view,#ios #swift,,65,
TheWatch,TheWatch-iOS,TheWatch-iOS/Logging/Local/LogEntryModel.swift,model,LogEntryModel,swift model,#ios #swift,,108,
TheWatch,TheWatch-iOS,TheWatch-iOS/Logging/LogEntry.swift,source,LogEntry,swift source,#ios #swift,,57,
TheWatch,TheWatch-iOS,TheWatch-iOS/Logging/LoggingPort.swift,service,LoggingPort,swift service,#ios #swift,,53,
TheWatch,TheWatch-iOS,TheWatch-iOS/Logging/LogLevel.swift,source,LogLevel,swift source,#ios #swift,,38,
TheWatch,TheWatch-iOS,TheWatch-iOS/Logging/Mock/MockLoggingAdapter.swift,adapter,MockLoggingAdapter,swift adapter,#ios #swift,,116,
TheWatch,TheWatch-iOS,TheWatch-iOS/Logging/Native/NativeLoggingAdapter.swift,adapter,NativeLoggingAdapter,swift adapter,#ios #swift,,109,
TheWatch,TheWatch-iOS,TheWatch-iOS/Logging/Native/NativeLogSyncAdapter.swift,adapter,NativeLogSyncAdapter,swift adapter,#ios #swift #offline,,148,
TheWatch,TheWatch-iOS,TheWatch-iOS/Logging/WatchLogger.swift,source,WatchLogger,swift source,#ios #swift,,113,
TheWatch,TheWatch-iOS,TheWatch-iOS/Models/Alert.swift,model,Alert,swift model,#ios #swift #model,,79,
TheWatch,TheWatch-iOS,TheWatch-iOS/Models/AvailabilitySchedule.swift,model,AvailabilitySchedule,swift model,#ios #swift #model #scheduling,,187,
TheWatch,TheWatch-iOS,TheWatch-iOS/Models/CommunityAlert.swift,model,CommunityAlert,swift model,#ios #swift #model,,47,
TheWatch,TheWatch-iOS,TheWatch-iOS/Models/EgressModels.swift,model,EgressModels,swift model,#ios #swift #model,,455,
TheWatch,TheWatch-iOS,TheWatch-iOS/Models/EmergencyContact.swift,model,EmergencyContact,swift model,#ios #swift #model #emergency,,38,
TheWatch,TheWatch-iOS,TheWatch-iOS/Models/EscalationConfig.swift,config,EscalationConfig,swift config,#ios #swift #model #escalation,,113,
TheWatch,TheWatch-iOS,TheWatch-iOS/Models/EvacuationRoute.swift,model,EvacuationRoute,swift model,#ios #swift #model,,70,
TheWatch,TheWatch-iOS,TheWatch-iOS/Models/Evidence.swift,model,Evidence,swift model,#ios #swift #model #evidence,,328,
TheWatch,TheWatch-iOS,TheWatch-iOS/Models/GuardReport.swift,model,GuardReport,swift model,#ios #swift #model #guardreport,,132,
TheWatch,TheWatch-iOS,TheWatch-iOS/Models/HistoryEvent.swift,model,HistoryEvent,swift model,#ios #swift #model #history,,58,
TheWatch,TheWatch-iOS,TheWatch-iOS/Models/MfaEnrollmentChallenge.swift,model,MfaEnrollmentChallenge,swift model,#ios #swift #model #mfa,,109,
TheWatch,TheWatch-iOS,TheWatch-iOS/Models/PersonCapabilityModels.swift,model,PersonCapabilityModels,swift model,#ios #swift #model,,445,
TheWatch,TheWatch-iOS,TheWatch-iOS/Models/Responder.swift,model,Responder,swift model,#ios #swift #model #volunteering,,202,
TheWatch,TheWatch-iOS,TheWatch-iOS/Models/SensorModels.swift,model,SensorModels,swift model,#ios #swift #model #sensor,,546,
TheWatch,TheWatch-iOS,TheWatch-iOS/Models/Shelter.swift,model,Shelter,swift model,#ios #swift #model,,58,
TheWatch,TheWatch-iOS,TheWatch-iOS/Models/StructureModels.swift,model,StructureModels,swift model,#ios #swift #model,,578,
TheWatch,TheWatch-iOS,TheWatch-iOS/Models/SyncLogEntry.swift,model,SyncLogEntry,swift model,#ios #swift #model #offline,,49,
TheWatch,TheWatch-iOS,TheWatch-iOS/Models/ThreatModels.swift,model,ThreatModels,swift model,#ios #swift #model,,558,
TheWatch,TheWatch-iOS,TheWatch-iOS/Models/User.swift,model,User,swift model,#ios #swift #model,,94,
TheWatch,TheWatch-iOS,TheWatch-iOS/Navigation/AppRouter.swift,config,AppRouter,swift config,#ios #swift #navigation,,84,
